Running simulation for n_fluences=60
Epoch 634: loss = 0.001821785350330174
Epoch 635: loss = 0.001821755664423108
Epoch 636: loss = 0.0018217258621007204
Epoch 637: loss = 0.0018216960597783327
Epoch 638: loss = 0.001821666257455945
Epoch 639: loss = 0.0018216364551335573
Epoch 640: loss = 0.0018216067692264915
Epoch 641: loss = 0.0018215770833194256
Epoch 642: loss = 0.0018215472809970379
Epoch 643: loss = 0.0018215174786746502
Epoch 644: loss = 0.0018214876763522625
Epoch 645: loss = 0.0018214578740298748
Epoch 646: loss = 0.001821428188122809
Epoch 647: loss = 0.0018213982693850994
Epoch 648: loss = 0.0018213685834780335
Epoch 649: loss = 0.0018213388975709677
Epoch 650: loss = 0.00182130909524858
Epoch 651: loss = 0.0018212792929261923
Epoch 652: loss = 0.0018212496070191264
Epoch 653: loss = 0.001821219688281417
Epoch 654: loss = 0.001821190002374351
Epoch 655: loss = 0.0018211603164672852
Epoch 656: loss = 0.0018211305141448975
Epoch 657: loss = 0.0018211007118225098
Epoch 658: loss = 0.001821071025915444
Epoch 659: loss = 0.0018210412235930562
Epoch 660: loss = 0.0018210114212706685
Epoch 661: loss = 0.0018209817353636026
Epoch 662: loss = 0.001820951933041215
Epoch 663: loss = 0.0018209221307188272
Epoch 664: loss = 0.0018208923283964396
Epoch 665: loss = 0.0018208626424893737
Epoch 666: loss = 0.0018208329565823078
Epoch 667: loss = 0.0018208031542599201
Epoch 668: loss = 0.0018207733519375324
Epoch 669: loss = 0.0018207436660304666
Epoch 670: loss = 0.0018207139801234007
Epoch 671: loss = 0.0018206840613856912
Epoch 672: loss = 0.0018206543754786253
Epoch 673: loss = 0.0018206245731562376
Epoch 674: loss = 0.00182059477083385
Epoch 675: loss = 0.001820565084926784
Epoch 676: loss = 0.0018205353990197182
Epoch 677: loss = 0.0018205055966973305
Epoch 678: loss = 0.0018204757943749428
Epoch 679: loss = 0.001820446108467877
Epoch 680: loss = 0.001820416422560811
Epoch 681: loss = 0.0018203866202384233
Epoch 682: loss = 0.0018203568179160357
Epoch 683: loss = 0.0018203271320089698
Epoch 684: loss = 0.001820297446101904
Epoch 685: loss = 0.0018202676437795162
Epoch 686: loss = 0.0018202378414571285
Epoch 687: loss = 0.0018202080391347408
Epoch 688: loss = 0.001820178353227675
Epoch 689: loss = 0.0018201485509052873
Epoch 690: loss = 0.0018201188649982214
Epoch 691: loss = 0.0018200890626758337
Epoch 692: loss = 0.0018200593767687678
Epoch 693: loss = 0.001820029690861702
Epoch 694: loss = 0.0018199998885393143
Epoch 695: loss = 0.0018199700862169266
Epoch 696: loss = 0.0018199404003098607
Epoch 697: loss = 0.0018199107144027948
Epoch 698: loss = 0.0018198809120804071
Epoch 699: loss = 0.0018198511097580194
Epoch 700: loss = 0.0018198214238509536
Epoch 701: loss = 0.0018197917379438877
Epoch 702: loss = 0.0018197619356215
Epoch 703: loss = 0.0018197321332991123
Epoch 704: loss = 0.0018197024473920465
Epoch 705: loss = 0.0018196727614849806
Epoch 706: loss = 0.0018196429591625929
Epoch 707: loss = 0.001819613273255527
Epoch 708: loss = 0.0018195835873484612
Epoch 709: loss = 0.0018195537850260735
Epoch 710: loss = 0.0018195239827036858
Epoch 711: loss = 0.00181949429679662
Epoch 712: loss = 0.001819464610889554
Epoch 713: loss = 0.0018194348085671663
Epoch 714: loss = 0.0018194050062447786
Epoch 715: loss = 0.0018193753203377128
Epoch 716: loss = 0.001819345634430647
Epoch 717: loss = 0.0018193158321082592
Epoch 718: loss = 0.0018192860297858715
Epoch 719: loss = 0.0018192564602941275
Epoch 720: loss = 0.0018192266579717398
Epoch 721: loss = 0.001819196855649352
Epoch 722: loss = 0.001819167286157608
Epoch 723: loss = 0.0018191374838352203
Epoch 724: loss = 0.0018191076815128326
Epoch 725: loss = 0.001819077879190445
Epoch 726: loss = 0.001819048309698701
Epoch 727: loss = 0.0018190185073763132
Epoch 728: loss = 0.0018189887050539255
Epoch 729: loss = 0.0018189591355621815
Epoch 730: loss = 0.0018189293332397938
Epoch 731: loss = 0.001818899530917406
Epoch 732: loss = 0.001818869961425662
Epoch 733: loss = 0.0018188401591032743
Epoch 734: loss = 0.0018188104731962085
Epoch 735: loss = 0.0018187807872891426
Epoch 736: loss = 0.001818750984966755
Epoch 737: loss = 0.001818721299059689
Epoch 738: loss = 0.0018186916131526232
Epoch 739: loss = 0.0018186618108302355
Epoch 740: loss = 0.0018186321249231696
Epoch 741: loss = 0.0018186024390161037
Epoch 742: loss = 0.001818572636693716
Epoch 743: loss = 0.001818543067201972
Epoch 744: loss = 0.0018185132648795843
Epoch 745: loss = 0.0018184834625571966
Epoch 746: loss = 0.0018184537766501307
Epoch 747: loss = 0.0018184240907430649
Epoch 748: loss = 0.0018183942884206772
Epoch 749: loss = 0.0018183647189289331
Epoch 750: loss = 0.0018183349166065454
Epoch 751: loss = 0.0018183051142841578
Epoch 752: loss = 0.0018182755447924137
Epoch 753: loss = 0.001818245742470026
Epoch 754: loss = 0.0018182160565629601
Epoch 755: loss = 0.0018181863706558943
Epoch 756: loss = 0.0018181565683335066
Epoch 757: loss = 0.0018181268824264407
Epoch 758: loss = 0.0018180971965193748
Epoch 759: loss = 0.001818067510612309
Epoch 760: loss = 0.0018180378247052431
Epoch 761: loss = 0.0018180080223828554
Epoch 762: loss = 0.0018179784528911114
Epoch 763: loss = 0.0018179485341534019
Epoch 764: loss = 0.0018179189646616578
Epoch 765: loss = 0.0018178891623392701
Epoch 766: loss = 0.0018178594764322042
Epoch 767: loss = 0.0018178296741098166
Epoch 768: loss = 0.0018178001046180725
Epoch 769: loss = 0.0018177703022956848
Epoch 770: loss = 0.001817740616388619
Epoch 771: loss = 0.001817710930481553
Epoch 772: loss = 0.0018176812445744872
Epoch 773: loss = 0.0018176515586674213
Epoch 774: loss = 0.0018176218727603555
Epoch 775: loss = 0.0018175921868532896
Epoch 776: loss = 0.0018175625009462237
Epoch 777: loss = 0.0018175328150391579
Epoch 778: loss = 0.0018175030127167702
Epoch 779: loss = 0.0018174734432250261
Epoch 780: loss = 0.0018174436409026384
Epoch 781: loss = 0.0018174139549955726
Epoch 782: loss = 0.0018173842690885067
Epoch 783: loss = 0.001817354466766119
Epoch 784: loss = 0.001817324897274375
Epoch 785: loss = 0.0018172950949519873
Epoch 786: loss = 0.0018172654090449214
Epoch 787: loss = 0.0018172357231378555
Epoch 788: loss = 0.0018172060372307897
Epoch 789: loss = 0.0018171763513237238
Epoch 790: loss = 0.001817146549001336
Epoch 791: loss = 0.001817116979509592
Epoch 792: loss = 0.0018170871771872044
Epoch 793: loss = 0.0018170574912801385
Epoch 794: loss = 0.0018170278053730726
Epoch 795: loss = 0.0018169981194660068
Epoch 796: loss = 0.0018169684335589409
Epoch 797: loss = 0.0018169388640671968
Epoch 798: loss = 0.0018169090617448092
Epoch 799: loss = 0.0018168793758377433
Epoch 800: loss = 0.0018168496899306774
Epoch 801: loss = 0.0018168198876082897
Epoch 802: loss = 0.0018167903181165457
Epoch 803: loss = 0.0018167606322094798
Epoch 804: loss = 0.001816730946302414
Epoch 805: loss = 0.001816701260395348
Epoch 806: loss = 0.0018166715744882822
Epoch 807: loss = 0.0018166418885812163
Epoch 808: loss = 0.0018166122026741505
Epoch 809: loss = 0.0018165825167670846
Epoch 810: loss = 0.0018165528308600187
Epoch 811: loss = 0.0018165231449529529
Epoch 812: loss = 0.001816493459045887
Epoch 813: loss = 0.0018164637731388211
Epoch 814: loss = 0.0018164340872317553
Epoch 815: loss = 0.0018164044013246894
Epoch 816: loss = 0.0018163747154176235
Epoch 817: loss = 0.0018163450295105577
Epoch 818: loss = 0.0018163153436034918
Epoch 819: loss = 0.0018162857741117477
Epoch 820: loss = 0.00181625597178936
Epoch 821: loss = 0.0018162262858822942
Epoch 822: loss = 0.0018161965999752283
Epoch 823: loss = 0.0018161669140681624
Epoch 824: loss = 0.0018161373445764184
Epoch 825: loss = 0.0018161076586693525
Epoch 826: loss = 0.0018160778563469648
Epoch 827: loss = 0.001816048170439899
Epoch 828: loss = 0.001816018484532833
Epoch 829: loss = 0.001815988915041089
Epoch 830: loss = 0.0018159591127187014
Epoch 831: loss = 0.0018159295432269573
Epoch 832: loss = 0.0018158998573198915
Epoch 833: loss = 0.0018158701714128256
Epoch 834: loss = 0.0018158406019210815
Epoch 835: loss = 0.0018158107995986938
Epoch 836: loss = 0.0018157812301069498
Epoch 837: loss = 0.0018157514277845621
Epoch 838: loss = 0.001815721858292818
Epoch 839: loss = 0.001815692288801074
Epoch 840: loss = 0.0018156624864786863
Epoch 841: loss = 0.0018156326841562986
Epoch 842: loss = 0.0018156031146645546
Epoch 843: loss = 0.0018155735451728106
Epoch 844: loss = 0.0018155438592657447
Epoch 845: loss = 0.0018155141733586788
Epoch 846: loss = 0.001815484487451613
Epoch 847: loss = 0.001815454801544547
Epoch 848: loss = 0.001815425232052803
Epoch 849: loss = 0.0018153955461457372
Epoch 850: loss = 0.0018153658602386713
Epoch 851: loss = 0.0018153361743316054
Epoch 852: loss = 0.0018153064884245396
Epoch 853: loss = 0.0018152768025174737
Epoch 854: loss = 0.0018152472330257297
Epoch 855: loss = 0.001815217430703342
Epoch 856: loss = 0.001815187861211598
Epoch 857: loss = 0.001815158175304532
Epoch 858: loss = 0.001815128605812788
Epoch 859: loss = 0.0018150989199057221
Epoch 860: loss = 0.0018150692339986563
Epoch 861: loss = 0.0018150395480915904
Epoch 862: loss = 0.0018150098621845245
Epoch 863: loss = 0.0018149802926927805
Epoch 864: loss = 0.0018149504903703928
Epoch 865: loss = 0.0018149209208786488
Epoch 866: loss = 0.0018148913513869047
Epoch 867: loss = 0.001814861549064517
Epoch 868: loss = 0.001814831979572773
Epoch 869: loss = 0.0018148021772503853
Epoch 870: loss = 0.0018147726077586412
Epoch 871: loss = 0.0018147429218515754
Epoch 872: loss = 0.0018147133523598313
Epoch 873: loss = 0.0018146836664527655
Epoch 874: loss = 0.0018146539805456996
Epoch 875: loss = 0.0018146242946386337
Epoch 876: loss = 0.0018145947251468897
Epoch 877: loss = 0.0018145651556551456
Epoch 878: loss = 0.001814535353332758
Epoch 879: loss = 0.001814505783841014
Epoch 880: loss = 0.0018144762143492699
Epoch 881: loss = 0.0018144464120268822
Epoch 882: loss = 0.0018144168425351381
Epoch 883: loss = 0.0018143871566280723
Epoch 884: loss = 0.0018143574707210064
Epoch 885: loss = 0.0018143279012292624
Epoch 886: loss = 0.0018142983317375183
Epoch 887: loss = 0.0018142686458304524
Epoch 888: loss = 0.0018142389599233866
Epoch 889: loss = 0.0018142092740163207
Epoch 890: loss = 0.0018141797045245767
Epoch 891: loss = 0.001814149902202189
Epoch 892: loss = 0.001814120332710445
Epoch 893: loss = 0.001814090646803379
Epoch 894: loss = 0.001814061077311635
Epoch 895: loss = 0.001814031507819891
Epoch 896: loss = 0.001814001821912825
Epoch 897: loss = 0.0018139721360057592
Epoch 898: loss = 0.0018139424500986934
Epoch 899: loss = 0.0018139128806069493
Epoch 900: loss = 0.0018138831946998835
Epoch 901: loss = 0.0018138536252081394
Epoch 902: loss = 0.0018138239393010736
Epoch 903: loss = 0.0018137942533940077
Epoch 904: loss = 0.0018137646839022636
Epoch 905: loss = 0.0018137351144105196
Epoch 906: loss = 0.001813705312088132
Epoch 907: loss = 0.0018136757425963879
Epoch 908: loss = 0.0018136461731046438
Epoch 909: loss = 0.001813616487197578
Epoch 910: loss = 0.001813586801290512
Epoch 911: loss = 0.001813557231798768
Epoch 912: loss = 0.001813527662307024
Epoch 913: loss = 0.0018134979763999581
Epoch 914: loss = 0.0018134682904928923
Epoch 915: loss = 0.0018134387210011482
Epoch 916: loss = 0.0018134091515094042
Epoch 917: loss = 0.0018133794656023383
Epoch 918: loss = 0.0018133497796952724
Epoch 919: loss = 0.0018133202102035284
Epoch 920: loss = 0.0018132905242964625
Epoch 921: loss = 0.0018132608383893967
Epoch 922: loss = 0.0018132312688976526
Epoch 923: loss = 0.0018132016994059086
Epoch 924: loss = 0.0018131721299141645
Epoch 925: loss = 0.0018131424440070987
Epoch 926: loss = 0.0018131127581000328
Epoch 927: loss = 0.0018130831886082888
Epoch 928: loss = 0.001813053502701223
Epoch 929: loss = 0.001813023816794157
Epoch 930: loss = 0.001812994247302413
Epoch 931: loss = 0.001812964677810669
Epoch 932: loss = 0.001812935108318925
Epoch 933: loss = 0.001812905422411859
Epoch 934: loss = 0.0018128757365047932
Epoch 935: loss = 0.0018128461670130491
Epoch 936: loss = 0.001812816597521305
Epoch 937: loss = 0.0018127869116142392
Epoch 938: loss = 0.0018127572257071733
Epoch 939: loss = 0.0018127277726307511
Epoch 940: loss = 0.0018126980867236853
Epoch 941: loss = 0.0018126685172319412
Epoch 942: loss = 0.0018126387149095535
Epoch 943: loss = 0.0018126091454178095
Epoch 944: loss = 0.0018125795759260654
Epoch 945: loss = 0.0018125500064343214
Epoch 946: loss = 0.0018125204369425774
Epoch 947: loss = 0.0018124906346201897
Epoch 948: loss = 0.0018124611815437675
Epoch 949: loss = 0.0018124314956367016
Epoch 950: loss = 0.0018124019261449575
Epoch 951: loss = 0.0018123723566532135
Epoch 952: loss = 0.0018123426707461476
Epoch 953: loss = 0.0018123131012544036
Epoch 954: loss = 0.0018122834153473377
Epoch 955: loss = 0.0018122538458555937
Epoch 956: loss = 0.0018122242763638496
Epoch 957: loss = 0.0018121947068721056
Epoch 958: loss = 0.0018121650209650397
Epoch 959: loss = 0.0018121354514732957
Epoch 960: loss = 0.0018121057655662298
Epoch 961: loss = 0.0018120761960744858
Epoch 962: loss = 0.0018120466265827417
Epoch 963: loss = 0.0018120169406756759
Epoch 964: loss = 0.00181198725476861
Epoch 965: loss = 0.001811957685276866
Epoch 966: loss = 0.001811928115785122
Epoch 967: loss = 0.0018118985462933779
Epoch 968: loss = 0.001811868860386312
Epoch 969: loss = 0.0018118391744792461
Epoch 970: loss = 0.001811809721402824
Epoch 971: loss = 0.001811780035495758
Epoch 972: loss = 0.0018117505824193358
Epoch 973: loss = 0.00181172089651227
Epoch 974: loss = 0.001811691210605204
Epoch 975: loss = 0.00181166164111346
Epoch 976: loss = 0.0018116319552063942
Epoch 977: loss = 0.0018116023857146502
Epoch 978: loss = 0.001811572932638228
Epoch 979: loss = 0.001811543246731162
Epoch 980: loss = 0.001811513677239418
Epoch 981: loss = 0.001811484107747674
Epoch 982: loss = 0.00181145453825593
Epoch 983: loss = 0.001811424852348864
Epoch 984: loss = 0.0018113951664417982
Epoch 985: loss = 0.001811365713365376
Epoch 986: loss = 0.0018113360274583101
Epoch 987: loss = 0.001811306457966566
Epoch 988: loss = 0.001811276888474822
Epoch 989: loss = 0.001811247318983078
Epoch 990: loss = 0.001811217749491334
Epoch 991: loss = 0.001811188063584268
Epoch 992: loss = 0.001811158494092524
Epoch 993: loss = 0.0018111290410161018
Epoch 994: loss = 0.001811099355109036
Epoch 995: loss = 0.00181106966920197
Epoch 996: loss = 0.001811040099710226
Epoch 997: loss = 0.001811010530218482
Epoch 998: loss = 0.001810980960726738
Epoch 999: loss = 0.001810951391234994
Reconstruction for fluence = 0.3919406774847219 photons/pixel
Epoch 0: loss = 0.0023926226422190666
Epoch 1: loss = 0.002392570488154888
Epoch 2: loss = 0.002392518101260066
Epoch 3: loss = 0.0023924659471958876
Epoch 4: loss = 0.0023924140259623528
Epoch 5: loss = 0.0023923618718981743
Epoch 6: loss = 0.002392309717833996
Epoch 7: loss = 0.0023922575637698174
Epoch 8: loss = 0.002392205409705639
Epoch 9: loss = 0.0023921532556414604
Epoch 10: loss = 0.0023921013344079256
Epoch 11: loss = 0.002392049180343747
Epoch 12: loss = 0.0023919972591102123
Epoch 13: loss = 0.00239194487221539
Epoch 14: loss = 0.0023918929509818554
Epoch 15: loss = 0.002391840796917677
Epoch 16: loss = 0.0023917886428534985
Epoch 17: loss = 0.0023917367216199636
Epoch 18: loss = 0.002391684567555785
Epoch 19: loss = 0.0023916326463222504
Epoch 20: loss = 0.002391580492258072
Epoch 21: loss = 0.0023915283381938934
Epoch 22: loss = 0.002391476184129715
Epoch 23: loss = 0.0023914240300655365
Epoch 24: loss = 0.0023913723416626453
Epoch 25: loss = 0.002391320187598467
Epoch 26: loss = 0.0023912680335342884
Epoch 27: loss = 0.00239121587947011
Epoch 28: loss = 0.002391163958236575
Epoch 29: loss = 0.0023911120370030403
Epoch 30: loss = 0.002391059882938862
Epoch 31: loss = 0.0023910077288746834
Epoch 32: loss = 0.002390955574810505
Epoch 33: loss = 0.0023909038864076138
Epoch 34: loss = 0.0023908517323434353
Epoch 35: loss = 0.002390799578279257
Epoch 36: loss = 0.002390747657045722
Epoch 37: loss = 0.0023906955029815435
Epoch 38: loss = 0.0023906435817480087
Epoch 39: loss = 0.0023905914276838303
Epoch 40: loss = 0.002390539273619652
Epoch 41: loss = 0.002390487352386117
Epoch 42: loss = 0.002390435431152582
Epoch 43: loss = 0.0023903835099190474
Epoch 44: loss = 0.002390331355854869
Epoch 45: loss = 0.0023902792017906904
Epoch 46: loss = 0.0023902272805571556
Epoch 47: loss = 0.002390175126492977
Epoch 48: loss = 0.0023901232052594423
Epoch 49: loss = 0.0023900712840259075
Epoch 50: loss = 0.002390019129961729
Epoch 51: loss = 0.0023899672087281942
Epoch 52: loss = 0.0023899150546640158
Epoch 53: loss = 0.002389863133430481
Epoch 54: loss = 0.00238981144502759
Epoch 55: loss = 0.0023897592909634113
Epoch 56: loss = 0.002389707136899233
Epoch 57: loss = 0.002389655215665698
Epoch 58: loss = 0.0023896030616015196
Epoch 59: loss = 0.0023895511403679848
Epoch 60: loss = 0.00238949921913445
Epoch 61: loss = 0.002389447297900915
Epoch 62: loss = 0.0023893953766673803
Epoch 63: loss = 0.002389343222603202
Epoch 64: loss = 0.002389291301369667
Epoch 65: loss = 0.0023892391473054886
Epoch 66: loss = 0.0023891874589025974
Epoch 67: loss = 0.0023891355376690626
Epoch 68: loss = 0.002389083383604884
Epoch 69: loss = 0.0023890314623713493
Epoch 70: loss = 0.002388979308307171
Epoch 71: loss = 0.0023889276199042797
Epoch 72: loss = 0.0023888754658401012
Epoch 73: loss = 0.0023888235446065664
Epoch 74: loss = 0.0023887716233730316
Epoch 75: loss = 0.002388719702139497
Epoch 76: loss = 0.002388667780905962
Epoch 77: loss = 0.0023886156268417835
Epoch 78: loss = 0.0023885639384388924
Epoch 79: loss = 0.002388511784374714
Epoch 80: loss = 0.002388459863141179
Epoch 81: loss = 0.0023884077090770006
Epoch 82: loss = 0.0023883560206741095
Epoch 83: loss = 0.0023883040994405746
Epoch 84: loss = 0.002388251945376396
Epoch 85: loss = 0.002388200256973505
Epoch 86: loss = 0.0023881481029093266
Epoch 87: loss = 0.0023880964145064354
Epoch 88: loss = 0.0023880444932729006
Epoch 89: loss = 0.002387992339208722
Epoch 90: loss = 0.0023879404179751873
Epoch 91: loss = 0.0023878884967416525
Epoch 92: loss = 0.0023878365755081177
Epoch 93: loss = 0.002387784421443939
Epoch 94: loss = 0.002387732733041048
Epoch 95: loss = 0.0023876808118075132
Epoch 96: loss = 0.0023876288905739784
Epoch 97: loss = 0.0023875769693404436
Epoch 98: loss = 0.002387525048106909
Epoch 99: loss = 0.0023874733597040176
Epoch 100: loss = 0.002387421205639839
Epoch 101: loss = 0.002387369517236948
Epoch 102: loss = 0.0023873173631727695
Epoch 103: loss = 0.0023872654419392347
Epoch 104: loss = 0.0023872135207057
Epoch 105: loss = 0.0023871618323028088
Epoch 106: loss = 0.0023871096782386303
Epoch 107: loss = 0.002387057989835739
Epoch 108: loss = 0.0023870060686022043
Epoch 109: loss = 0.002386954380199313
Epoch 110: loss = 0.0023869022261351347
Epoch 111: loss = 0.0023868505377322435
Epoch 112: loss = 0.0023867986164987087
Epoch 113: loss = 0.002386746695265174
Epoch 114: loss = 0.002386694774031639
Epoch 115: loss = 0.002386643085628748
Epoch 116: loss = 0.0023865909315645695
Epoch 117: loss = 0.0023865392431616783
Epoch 118: loss = 0.0023864870890975
Epoch 119: loss = 0.0023864354006946087
Epoch 120: loss = 0.0023863837122917175
Epoch 121: loss = 0.002386331558227539
Epoch 122: loss = 0.002386279869824648
Epoch 123: loss = 0.002386227948591113
Epoch 124: loss = 0.002386176260188222
Epoch 125: loss = 0.002386124338954687
Epoch 126: loss = 0.0023860724177211523
Epoch 127: loss = 0.0023860204964876175
Epoch 128: loss = 0.0023859688080847263
Epoch 129: loss = 0.002385917119681835
Epoch 130: loss = 0.0023858649656176567
Epoch 131: loss = 0.0023858132772147655
Epoch 132: loss = 0.0023857615888118744
Epoch 133: loss = 0.0023857096675783396
Epoch 134: loss = 0.0023856577463448048
Epoch 135: loss = 0.00238560582511127
Epoch 136: loss = 0.002385554136708379
Epoch 137: loss = 0.002385502215474844
Epoch 138: loss = 0.002385450294241309
Epoch 139: loss = 0.002385398605838418
Epoch 140: loss = 0.002385346684604883
Epoch 141: loss = 0.002385294996201992
Epoch 142: loss = 0.002385243307799101
Epoch 143: loss = 0.002385191386565566
Epoch 144: loss = 0.0023851394653320312
Epoch 145: loss = 0.00238508777692914
Epoch 146: loss = 0.0023850358556956053
Epoch 147: loss = 0.0023849839344620705
Epoch 148: loss = 0.0023849322460591793
Epoch 149: loss = 0.002384880557656288
Epoch 150: loss = 0.002384828869253397
Epoch 151: loss = 0.002384776948019862
Epoch 152: loss = 0.002384725259616971
Epoch 153: loss = 0.002384673338383436
Epoch 154: loss = 0.002384621649980545
Epoch 155: loss = 0.002384569961577654
Epoch 156: loss = 0.0023845182731747627
Epoch 157: loss = 0.002384466351941228
Epoch 158: loss = 0.002384414430707693
Epoch 159: loss = 0.002384362742304802
Epoch 160: loss = 0.0023843110539019108
Epoch 161: loss = 0.0023842593654990196
Epoch 162: loss = 0.002384207444265485
Epoch 163: loss = 0.00238415552303195
Epoch 164: loss = 0.0023841040674597025
Epoch 165: loss = 0.0023840521462261677
Epoch 166: loss = 0.0023840004578232765
Epoch 167: loss = 0.0023839487694203854
Epoch 168: loss = 0.002383897081017494
Epoch 169: loss = 0.0023838451597839594
Epoch 170: loss = 0.0023837932385504246
Epoch 171: loss = 0.002383741782978177
Epoch 172: loss = 0.002383690094575286
Epoch 173: loss = 0.002383638173341751
Epoch 174: loss = 0.00238358648493886
Epoch 175: loss = 0.0023835347965359688
Epoch 176: loss = 0.0023834831081330776
Epoch 177: loss = 0.0023834314197301865
Epoch 178: loss = 0.0023833797313272953
Epoch 179: loss = 0.002383328042924404
Epoch 180: loss = 0.002383276354521513
Epoch 181: loss = 0.002383224666118622
Epoch 182: loss = 0.0023831729777157307
Epoch 183: loss = 0.0023831212893128395
Epoch 184: loss = 0.0023830696009099483
Epoch 185: loss = 0.0023830176796764135
Epoch 186: loss = 0.0023829659912735224
Epoch 187: loss = 0.002382914535701275
Epoch 188: loss = 0.0023828628472983837
Epoch 189: loss = 0.0023828111588954926
Epoch 190: loss = 0.0023827592376619577
Epoch 191: loss = 0.0023827075492590666
Epoch 192: loss = 0.0023826558608561754
Epoch 193: loss = 0.002382604405283928
Epoch 194: loss = 0.0023825527168810368
Epoch 195: loss = 0.0023825010284781456
Epoch 196: loss = 0.0023824493400752544
Epoch 197: loss = 0.0023823976516723633
Epoch 198: loss = 0.002382345963269472
Epoch 199: loss = 0.002382294274866581
Epoch 200: loss = 0.00238224258646369
Epoch 201: loss = 0.0023821908980607986
Epoch 202: loss = 0.002382139442488551
Epoch 203: loss = 0.00238208775408566
Epoch 204: loss = 0.002382036065682769
Epoch 205: loss = 0.0023819846101105213
Epoch 206: loss = 0.00238193292170763
Epoch 207: loss = 0.002381881233304739
Epoch 208: loss = 0.002381829544901848
Epoch 209: loss = 0.0023817778564989567
Epoch 210: loss = 0.002381726400926709
Epoch 211: loss = 0.002381674712523818
Epoch 212: loss = 0.002381623024120927
Epoch 213: loss = 0.0023815715685486794
Epoch 214: loss = 0.002381519880145788
Epoch 215: loss = 0.002381468191742897
Epoch 216: loss = 0.0023814167361706495
Epoch 217: loss = 0.0023813650477677584
Epoch 218: loss = 0.002381313592195511
Epoch 219: loss = 0.0023812619037926197
Epoch 220: loss = 0.0023812102153897285
Epoch 221: loss = 0.0023811585269868374
Epoch 222: loss = 0.00238110707141459
Epoch 223: loss = 0.0023810553830116987
Epoch 224: loss = 0.002381003461778164
Epoch 225: loss = 0.00238095223903656
Epoch 226: loss = 0.002380900550633669
Epoch 227: loss = 0.0023808488622307777
Epoch 228: loss = 0.0023807974066585302
Epoch 229: loss = 0.002380745718255639
Epoch 230: loss = 0.0023806942626833916
Epoch 231: loss = 0.0023806425742805004
Epoch 232: loss = 0.002380591118708253
Epoch 233: loss = 0.0023805394303053617
Epoch 234: loss = 0.0023804879747331142
Epoch 235: loss = 0.002380436286330223
Epoch 236: loss = 0.0023803848307579756
Epoch 237: loss = 0.002380333375185728
Epoch 238: loss = 0.002380281686782837
Epoch 239: loss = 0.0023802299983799458
Epoch 240: loss = 0.0023801785428076982
Epoch 241: loss = 0.0023801270872354507
Epoch 242: loss = 0.0023800756316632032
Epoch 243: loss = 0.0023800241760909557
Epoch 244: loss = 0.0023799724876880646
Epoch 245: loss = 0.0023799207992851734
Epoch 246: loss = 0.0023798691108822823
Epoch 247: loss = 0.0023798178881406784
Epoch 248: loss = 0.0023797661997377872
Epoch 249: loss = 0.0023797147441655397
Epoch 250: loss = 0.0023796632885932922
Epoch 251: loss = 0.002379611600190401
Epoch 252: loss = 0.0023795603774487972
Epoch 253: loss = 0.002379508689045906
Epoch 254: loss = 0.002379457000643015
Epoch 255: loss = 0.002379405777901411
Epoch 256: loss = 0.00237935408949852
Epoch 257: loss = 0.0023793024010956287
Epoch 258: loss = 0.0023792509455233812
Epoch 259: loss = 0.0023791994899511337
Epoch 260: loss = 0.0023791478015482426
Epoch 261: loss = 0.0023790965788066387
Epoch 262: loss = 0.0023790448904037476
Epoch 263: loss = 0.0023789934348315
Epoch 264: loss = 0.0023789419792592525
Epoch 265: loss = 0.002378890523687005
Epoch 266: loss = 0.002378838835284114
Epoch 267: loss = 0.0023787873797118664
Epoch 268: loss = 0.002378735924139619
Epoch 269: loss = 0.0023786844685673714
Epoch 270: loss = 0.002378633012995124
Epoch 271: loss = 0.0023785813245922327
Epoch 272: loss = 0.002378529869019985
Epoch 273: loss = 0.0023784786462783813
Epoch 274: loss = 0.00237842695787549
Epoch 275: loss = 0.0023783755023032427
Epoch 276: loss = 0.002378324046730995
Epoch 277: loss = 0.002378272358328104
Epoch 278: loss = 0.0023782211355865
Epoch 279: loss = 0.002378169447183609
Epoch 280: loss = 0.002378118224442005
Epoch 281: loss = 0.0023780667688697577
Epoch 282: loss = 0.0023780150804668665
Epoch 283: loss = 0.0023779638577252626
Epoch 284: loss = 0.002377912402153015
Epoch 285: loss = 0.002377860713750124
Epoch 286: loss = 0.002377809025347233
Epoch 287: loss = 0.002377757802605629
Epoch 288: loss = 0.0023777063470333815
Epoch 289: loss = 0.002377654891461134
Epoch 290: loss = 0.0023776034358888865
Epoch 291: loss = 0.002377551980316639
Epoch 292: loss = 0.002377500757575035
Epoch 293: loss = 0.002377449069172144
Epoch 294: loss = 0.0023773976135998964
Epoch 295: loss = 0.002377346158027649
Epoch 296: loss = 0.002377294935286045
Epoch 297: loss = 0.002377243246883154
Epoch 298: loss = 0.00237719202414155
Epoch 299: loss = 0.0023771405685693026
Epoch 300: loss = 0.002377089112997055
Epoch 301: loss = 0.0023770376574248075
Epoch 302: loss = 0.00237698620185256
Epoch 303: loss = 0.002376934979110956
Epoch 304: loss = 0.002376883290708065
Epoch 305: loss = 0.002376832067966461
Epoch 306: loss = 0.0023767806123942137
Epoch 307: loss = 0.002376729156821966
Epoch 308: loss = 0.0023766777012497187
Epoch 309: loss = 0.002376626245677471
